rowID,entity,entityLabel,domain,property,propertyLabel,value,roundedValue,unitLabel,sitelinks,dateModified,entityType,question,fileName,sheetName,days_since_last_modified
3035,http://www.wikidata.org/entity/Q30929350,unhexquadium,Science,http://www.wikidata.org/prop/direct/P1086,atomic number,164,164,number,4,2024-10-29 09:48:57,chemical element,What is the atomic number of the unhexquadium chemical element?,Science.xlsx,elements_atomicNumber,63
3036,http://www.wikidata.org/entity/Q879,bromine,Science,http://www.wikidata.org/prop/direct/P1086,atomic number,35,35,number,153,2024-12-08 03:24:34,chemical element,What is the atomic number of the bromine chemical element?,Science.xlsx,elements_atomicNumber,23
3037,http://www.wikidata.org/entity/Q925,mercury,Science,http://www.wikidata.org/prop/direct/P1086,atomic number,80,80,number,181,2024-12-08 13:39:52,chemical element,What is the atomic number of the mercury chemical element?,Science.xlsx,elements_atomicNumber,23
3038,http://www.wikidata.org/entity/Q897,gold,Science,http://www.wikidata.org/prop/direct/P1086,atomic number,79,79,number,264,2024-12-08 04:31:45,chemical element,What is the atomic number of the gold chemical element?,Science.xlsx,elements_atomicNumber,23
3039,http://www.wikidata.org/entity/Q1121,actinium,Science,http://www.wikidata.org/prop/direct/P1086,atomic number,89,89,number,141,2023-10-20 11:55:25,chemical element,What is the atomic number of the actinium chemical element?,Science.xlsx,elements_atomicNumber,438
3040,http://www.wikidata.org/entity/Q877,iridium,Science,http://www.wikidata.org/prop/direct/P1086,atomic number,77,77,number,148,2024-12-08 03:20:18,chemical element,What is the atomic number of the iridium chemical element?,Science.xlsx,elements_atomicNumber,23
3041,http://www.wikidata.org/entity/Q1112,barium,Science,http://www.wikidata.org/prop/direct/P1086,atomic number,56,56,number,155,2023-10-11 00:27:38,chemical element,What is the atomic number of the barium chemical element?,Science.xlsx,elements_atomicNumber,447
3042,http://www.wikidata.org/entity/Q1105,neptunium,Science,http://www.wikidata.org/prop/direct/P1086,atomic number,93,93,number,141,2023-09-16 00:19:03,chemical element,What is the atomic number of the neptunium chemical element?,Science.xlsx,elements_atomicNumber,472
3043,http://www.wikidata.org/entity/Q869681,untrioctium,Science,http://www.wikidata.org/prop/direct/P1086,atomic number,138,138,number,14,2024-12-07 16:29:08,chemical element,What is the atomic number of the untrioctium chemical element?,Science.xlsx,elements_atomicNumber,24
3044,http://www.wikidata.org/entity/Q743,tungsten,Science,http://www.wikidata.org/prop/direct/P2101,melting point,3410,3410,degree Celsius,149,2024-11-30 10:37:21,chemical element,"What is the melting point of the tungsten chemical element, in degree Celsius?",Science.xlsx,elements_meltingPoint,31
3045,http://www.wikidata.org/entity/Q897,gold,Science,http://www.wikidata.org/prop/direct/P2101,melting point,1064.18,1064.18,degree Celsius,264,2024-12-08 04:34:10,chemical element,"What is the melting point of the gold chemical element, in degree Celsius?",Science.xlsx,elements_meltingPoint,23
3046,http://www.wikidata.org/entity/Q731,manganese,Science,http://www.wikidata.org/prop/direct/P2101,melting point,1243,1243,degree Celsius,158,2024-11-28 17:31:22,chemical element,"What is the melting point of the manganese chemical element, in degree Celsius?",Science.xlsx,elements_meltingPoint,33
3047,http://www.wikidata.org/entity/Q740,cobalt,Science,http://www.wikidata.org/prop/direct/P2101,melting point,1495,1495,degree Celsius,158,2024-11-29 17:45:05,chemical element,"What is the melting point of the cobalt chemical element, in degree Celsius?",Science.xlsx,elements_meltingPoint,32
3048,http://www.wikidata.org/entity/Q663,aluminium,Science,http://www.wikidata.org/prop/direct/P2101,melting point,660,660,degree Celsius,200,2024-11-25 09:34:02,chemical element,"What is the melting point of the aluminium chemical element, in degree Celsius?",Science.xlsx,elements_meltingPoint,36
3049,http://www.wikidata.org/entity/Q706,calcium,Science,http://www.wikidata.org/prop/direct/P2101,melting point,838.85,838.85,degree Celsius,178,2024-11-26 23:37:50,chemical element,"What is the melting point of the calcium chemical element, in degree Celsius?",Science.xlsx,elements_meltingPoint,35
3050,http://www.wikidata.org/entity/Q722,vanadium,Science,http://www.wikidata.org/prop/direct/P2101,melting point,1887,1887,degree Celsius,154,2024-11-27 21:16:14,chemical element,"What is the melting point of the vanadium chemical element, in degree Celsius?",Science.xlsx,elements_meltingPoint,34
3051,http://www.wikidata.org/entity/Q744,nickel,Science,http://www.wikidata.org/prop/direct/P2101,melting point,1455,1455,degree Celsius,158,2024-11-30 16:03:13,chemical element,"What is the melting point of the nickel chemical element, in degree Celsius?",Science.xlsx,elements_meltingPoint,31
3052,http://www.wikidata.org/entity/Q753,copper,Science,http://www.wikidata.org/prop/direct/P2101,melting point,1085,1085,degree Celsius,218,2024-12-01 10:14:23,chemical element,"What is the melting point of the copper chemical element, in degree Celsius?",Science.xlsx,elements_meltingPoint,30
3053,http://www.wikidata.org/entity/Q556,hydrogen,Science,http://www.wikidata.org/prop/direct/P2101,melting point,-259.14,-259.14,degree Celsius,230,2024-11-22 10:56:14,chemical element,"What is the melting point of the hydrogen chemical element, in degree Celsius?",Science.xlsx,elements_meltingPoint,39
3054,http://www.wikidata.org/entity/Q569,beryllium,Science,http://www.wikidata.org/prop/direct/P2101,melting point,1278,1278,degree Celsius,179,2024-11-23 01:54:31,chemical element,"What is the melting point of the beryllium chemical element, in degree Celsius?",Science.xlsx,elements_meltingPoint,38
3055,http://www.wikidata.org/entity/Q259227,HAT-P-5 b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,2.7884732,2.79,day,11,2024-10-11 10:35:56,astronomic object,"What is the orbital period of the HAT-P-5 b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,81
3056,http://www.wikidata.org/entity/Q34848979,Tylos,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,1.2749255,1.27,day,13,2024-11-03 17:39:31,astronomic object,"What is the orbital period of the Tylos astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,58
3057,http://www.wikidata.org/entity/Q2409422,Kepler-20 e,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,6.0984882,6.1,day,19,2024-10-04 09:21:29,astronomic object,"What is the orbital period of the Kepler-20 e astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,88
3058,http://www.wikidata.org/entity/Q28822659,TRAPPIST-1e,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,6.101013,6.1,day,28,2024-10-25 18:50:27,astronomic object,"What is the orbital period of the TRAPPIST-1e astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,67
3059,http://www.wikidata.org/entity/Q1326142,OGLE-2006-BLG-109Lc,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,4927.5,4927.5,day,11,2024-04-01 00:09:00,astronomic object,"What is the orbital period of the OGLE-2006-BLG-109Lc astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,274
3060,http://www.wikidata.org/entity/Q19706,Aryabhata,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,96.46,96.46,minute,32,2024-08-23 07:00:02,astronomic object,"What is the orbital period of the Aryabhata astronomic object, in minutes?",Science.xlsx,astronomy_orbitalPeriods,130
3061,http://www.wikidata.org/entity/Q2060143,XO-2b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,2.615857,2.62,day,13,2024-08-28 01:19:21,astronomic object,"What is the orbital period of the XO-2b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,125
3062,http://www.wikidata.org/entity/Q1376998,XO-1b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,3.941534,3.94,day,19,2024-04-16 11:38:48,astronomic object,"What is the orbital period of the XO-1b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,259
3063,http://www.wikidata.org/entity/Q81282,HD 187123 b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,3.0966,3.1,day,11,2024-12-02 01:35:16,astronomic object,"What is the orbital period of the HD 187123 b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,29
3064,http://www.wikidata.org/entity/Q1152515,Puli,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,3.21305992,3.21,day,11,2023-11-20 09:57:48,astronomic object,"What is the orbital period of the Puli astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,407
3065,http://www.wikidata.org/entity/Q213498,SMART-1,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,4.95,4.95,hour,34,2024-09-08 20:08:06,astronomic object,"What is the orbital period of the SMART-1 astronomic object, in hours?",Science.xlsx,astronomy_orbitalPeriods,114
3066,http://www.wikidata.org/entity/Q1327018,CoRoT-2 b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,1.742997,1.74,day,17,2024-04-02 08:34:22,astronomic object,"What is the orbital period of the CoRoT-2 b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,273
3067,http://www.wikidata.org/entity/Q1444488,Tau Ceti e,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,162.87,162.87,day,15,2024-05-07 07:32:39,astronomic object,"What is the orbital period of the Tau Ceti e astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,238
3068,http://www.wikidata.org/entity/Q632347,HAT-P-6 b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,3.853003,3.85,day,12,2024-11-24 11:45:30,astronomic object,"What is the orbital period of the HAT-P-6 b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,37
3069,http://www.wikidata.org/entity/Q262067,70 Virginis b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,116.688,116.69,day,17,2024-10-12 13:38:45,astronomic object,"What is the orbital period of the 70 Virginis b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,80
3070,http://www.wikidata.org/entity/Q685586,Iota Horologii b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,302.79999,302.8,day,14,2024-11-26 00:06:25,astronomic object,"What is the orbital period of the Iota Horologii b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,35
3071,http://www.wikidata.org/entity/Q1035780,Kepler-6 b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,3.234723,3.23,day,13,2022-11-26 23:34:53,astronomic object,"What is the orbital period of the Kepler-6 b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,766
3072,http://www.wikidata.org/entity/Q1265860,WASP-3b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,1.846835146,1.85,day,15,2024-03-22 08:38:39,astronomic object,"What is the orbital period of the WASP-3b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,284
3073,http://www.wikidata.org/entity/Q695224,HD 189733 b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,2.2185752,2.22,day,35,2024-11-26 10:01:28,astronomic object,"What is the orbital period of the HD 189733 b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,35
3074,http://www.wikidata.org/entity/Q29509314,LHS 1140 b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,24.73712,24.74,day,19,2024-10-26 23:39:38,astronomic object,"What is the orbital period of the LHS 1140 b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,66
3075,http://www.wikidata.org/entity/Q591815,Kepler-7 b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,4.8854889,4.89,day,19,2024-11-23 09:07:50,astronomic object,"What is the orbital period of the Kepler-7 b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,38
3076,http://www.wikidata.org/entity/Q1111607,109 Piscium b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,1075.65,1075.65,day,15,2023-10-11 00:27:14,astronomic object,"What is the orbital period of the 109 Piscium b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,447
3077,http://www.wikidata.org/entity/Q838536,TrES-4b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,3.5539246,3.55,day,29,2024-12-04 17:30:47,astronomic object,"What is the orbital period of the TrES-4b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,27
3078,http://www.wikidata.org/entity/Q275966,Gliese 581 e,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,3.14867,3.15,day,34,2024-10-21 12:33:56,astronomic object,"What is the orbital period of the Gliese 581 e astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,71
3079,http://www.wikidata.org/entity/Q659360,Ariel 5,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,95.3,95.3,minute,14,2024-11-25 06:38:45,astronomic object,"What is the orbital period of the Ariel 5 astronomic object, in minutes?",Science.xlsx,astronomy_orbitalPeriods,36
3080,http://www.wikidata.org/entity/Q1156664,Gliese 179 b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,2333,2333,day,11,2023-11-20 10:01:55,astronomic object,"What is the orbital period of the Gliese 179 b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,407
3081,http://www.wikidata.org/entity/Q47304,Kepler-22 b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,289.864456,289.86,day,61,2024-11-18 03:29:38,astronomic object,"What is the orbital period of the Kepler-22 b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,43
3082,http://www.wikidata.org/entity/Q238274,4 Ursae Majoris b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,270.27,270.27,day,13,2024-10-02 14:02:53,astronomic object,"What is the orbital period of the 4 Ursae Majoris b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,90
3083,http://www.wikidata.org/entity/Q869944,Gliese 876 d,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,1.937916,1.94,day,28,2024-12-07 16:29:52,astronomic object,"What is the orbital period of the Gliese 876 d astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,24
3084,http://www.wikidata.org/entity/Q1069156,Gliese 86 b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,15.76491,15.76,day,12,2023-05-14 05:58:18,astronomic object,"What is the orbital period of the Gliese 86 b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,597
3085,http://www.wikidata.org/entity/Q17281093,Gliese 832 c,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,35.68,35.68,day,22,2024-07-13 12:02:26,astronomic object,"What is the orbital period of the Gliese 832 c astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,171
3086,http://www.wikidata.org/entity/Q716550,HAT-P-4 b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,3.056536,3.06,day,14,2024-11-27 15:25:28,astronomic object,"What is the orbital period of the HAT-P-4 b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,34
3087,http://www.wikidata.org/entity/Q630272,COROT-Exo-7b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,0.8535,0.85,day,33,2024-11-24 11:31:33,astronomic object,"What is the orbital period of the COROT-Exo-7b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,37
3088,http://www.wikidata.org/entity/Q1072379,Mu Arae d,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,9.55,9.55,day,19,2023-05-26 19:05:35,astronomic object,"What is the orbital period of the Mu Arae d astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,585
3089,http://www.wikidata.org/entity/Q966874,HD 12661 c,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,1708,1708,day,13,2024-12-24 20:43:27,astronomic object,"What is the orbital period of the HD 12661 c astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,7
3090,http://www.wikidata.org/entity/Q1627856,PSR J1719-1432 b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,0.090706293,0.09,day,11,2024-06-22 20:13:17,astronomic object,"What is the orbital period of the PSR J1719-1432 b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,192
3091,http://www.wikidata.org/entity/Q207164,2001 Mars Odyssey,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,117.84,117.84,minute,49,2024-08-28 19:39:35,astronomic object,"What is the orbital period of the 2001 Mars Odyssey astronomic object, in minutes?",Science.xlsx,astronomy_orbitalPeriods,125
3092,http://www.wikidata.org/entity/Q1152846,HD 20782 b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,577.9,577.9,day,14,2023-11-20 09:57:48,astronomic object,"What is the orbital period of the HD 20782 b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,407
3093,http://www.wikidata.org/entity/Q97181179,Proxima Centauri d,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,5.167,5.17,day,20,2024-12-25 15:23:37,astronomic object,"What is the orbital period of the Proxima Centauri d astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,6
3094,http://www.wikidata.org/entity/Q382979,hot Jupiter,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,10,10,day,45,2024-11-10 19:11:06,astronomic object,"What is the orbital period of the hot Jupiter astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,51
3095,http://www.wikidata.org/entity/Q28822662,TRAPPIST-1h,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,18.767,18.77,day,20,2024-10-25 19:04:36,astronomic object,"What is the orbital period of the TRAPPIST-1h astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,67
3096,http://www.wikidata.org/entity/Q1140454,HD 80606 b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,111.428,111.43,day,20,2023-11-20 09:53:49,astronomic object,"What is the orbital period of the HD 80606 b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,407
3097,http://www.wikidata.org/entity/Q21755512,Wolf 1061c,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,17.867,17.87,day,19,2024-09-16 04:59:03,astronomic object,"What is the orbital period of the Wolf 1061c astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,106
3098,http://www.wikidata.org/entity/Q1061391,Gliese 876 b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,61.087,61.09,day,23,2023-03-27 05:19:34,astronomic object,"What is the orbital period of the Gliese 876 b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,645
3099,http://www.wikidata.org/entity/Q246648,PH1,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,138.317,138.32,day,16,2024-10-06 18:36:21,astronomic object,"What is the orbital period of the PH1 astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,86
3100,http://www.wikidata.org/entity/Q1368534,Upsilon Andromedae c,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,241.258,241.26,day,15,2024-04-14 13:46:18,astronomic object,"What is the orbital period of the Upsilon Andromedae c astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,261
3101,http://www.wikidata.org/entity/Q2668671,Kepler-9 c,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,38.91,38.91,day,14,2024-10-14 12:16:40,astronomic object,"What is the orbital period of the Kepler-9 c astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,78
3102,http://www.wikidata.org/entity/Q1148808,54 Piscium b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,62.197,62.2,day,14,2023-11-20 09:55:40,astronomic object,"What is the orbital period of the 54 Piscium b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,407
3103,http://www.wikidata.org/entity/Q23926758,S/2015 (136472) 1,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,660,660,day,38,2024-10-03 00:10:57,astronomic object,"What is the orbital period of the S/2015 (136472) 1 astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,89
3104,http://www.wikidata.org/entity/Q652751,HD 216770 b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,118.45,118.45,day,12,2024-11-25 04:32:11,astronomic object,"What is the orbital period of the HD 216770 b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,36
3105,http://www.wikidata.org/entity/Q1369602,WASP-7b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,4.9546515,4.95,day,13,2024-04-14 17:51:47,astronomic object,"What is the orbital period of the WASP-7b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,261
3106,http://www.wikidata.org/entity/Q236661,47 Ursae Majoris b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,1076.6,1076.6,day,17,2024-10-01 08:47:31,astronomic object,"What is the orbital period of the 47 Ursae Majoris b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,91
3107,http://www.wikidata.org/entity/Q1329165,HD 4308 b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,15.56,15.56,day,11,2024-04-03 09:21:12,astronomic object,"What is the orbital period of the HD 4308 b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,272
3108,http://www.wikidata.org/entity/Q597170,HD 28185 b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,385.9,385.9,day,22,2024-11-23 09:09:58,astronomic object,"What is the orbital period of the HD 28185 b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,38
3109,http://www.wikidata.org/entity/Q1039209,COROT-6b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,8.8866287,8.89,day,13,2022-11-27 14:36:37,astronomic object,"What is the orbital period of the COROT-6b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,765
3110,http://www.wikidata.org/entity/Q87484723,WASP-76b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,1.80988058,1.81,day,12,2024-12-07 20:36:13,astronomic object,"What is the orbital period of the WASP-76b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,24
3111,http://www.wikidata.org/entity/Q965501,OGLE-TR-10b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,3.101386,3.1,day,12,2024-12-24 20:43:06,astronomic object,"What is the orbital period of the OGLE-TR-10b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,7
3112,http://www.wikidata.org/entity/Q660787,Kepler-16 b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,228.776,228.78,day,29,2024-11-25 07:55:28,astronomic object,"What is the orbital period of the Kepler-16 b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,36
3113,http://www.wikidata.org/entity/Q583903,Gliese 876 e,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,124.5,124.5,day,22,2024-11-23 09:04:25,astronomic object,"What is the orbital period of the Gliese 876 e astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,38
3114,http://www.wikidata.org/entity/Q188433,Apollo 12,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,88.16,88.16,minute,59,2024-08-06 14:04:12,astronomic object,"What is the orbital period of the Apollo 12 astronomic object, in minutes?",Science.xlsx,astronomy_orbitalPeriods,147
3115,http://www.wikidata.org/entity/Q1364058,HD 69830 c,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,31.56,31.56,day,14,2024-04-13 05:50:28,astronomic object,"What is the orbital period of the HD 69830 c astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,262
3116,http://www.wikidata.org/entity/Q1039721,14 Andromedae b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,186.76,186.76,day,15,2022-11-28 11:18:28,astronomic object,"What is the orbital period of the 14 Andromedae b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,764
3117,http://www.wikidata.org/entity/Q637135,Gliese 667 Cc,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,28.14,28.14,day,29,2024-11-24 12:19:44,astronomic object,"What is the orbital period of the Gliese 667 Cc astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,37
3118,http://www.wikidata.org/entity/Q1152968,HAT-P-13 b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,2.9162431,2.92,day,12,2023-11-20 09:57:50,astronomic object,"What is the orbital period of the HAT-P-13 b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,407
3119,http://www.wikidata.org/entity/Q1204153,Kepler-8 b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,3.5225047,3.52,day,15,2024-01-26 06:03:26,astronomic object,"What is the orbital period of the Kepler-8 b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,340
3120,http://www.wikidata.org/entity/Q1578873,Tau Ceti f,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,636.13,636.13,day,11,2024-06-09 22:15:50,astronomic object,"What is the orbital period of the Tau Ceti f astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,205
3121,http://www.wikidata.org/entity/Q15586,50000 Quaoar,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,285.8035431,285.8,year,71,2024-05-31 23:04:59,astronomic object,"What is the orbital period of the 50000 Quaoar astronomic object, in years?",Science.xlsx,astronomy_orbitalPeriods,214
3122,http://www.wikidata.org/entity/Q1075334,HD 149026 b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,2.87588874,2.88,day,21,2023-05-28 22:56:02,astronomic object,"What is the orbital period of the HD 149026 b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,583
3123,http://www.wikidata.org/entity/Q5221226,Kepler-37 d,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,39.79226225,39.79,day,15,2024-11-20 12:54:31,astronomic object,"What is the orbital period of the Kepler-37 d astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,41
3124,http://www.wikidata.org/entity/Q604,136472 Makemake,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,307.54,307.54,year,107,2024-11-23 09:10:35,astronomic object,"What is the orbital period of the 136472 Makemake astronomic object, in years?",Science.xlsx,astronomy_orbitalPeriods,38
3125,http://www.wikidata.org/entity/Q90878012,Kepler-1649c,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,19.53527,19.54,day,22,2024-12-08 06:29:39,astronomic object,"What is the orbital period of the Kepler-1649c astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,23
3126,http://www.wikidata.org/entity/Q2633345,HR 8799 e,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,20815.6,20815.6,day,12,2024-10-13 09:49:48,astronomic object,"What is the orbital period of the HR 8799 e astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,79
3127,http://www.wikidata.org/entity/Q71725394,Teegarden’s star b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,4.91,4.91,day,15,2024-11-27 16:37:45,astronomic object,"What is the orbital period of the Teegarden’s star b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,34
3128,http://www.wikidata.org/entity/Q1153700,Tau Boötis b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,3.3128,3.31,day,19,2023-11-20 09:58:44,astronomic object,"What is the orbital period of the Tau Boötis b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,407
3129,http://www.wikidata.org/entity/Q113958577,TOI-1452 b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,11.06201,11.06,day,11,2023-11-20 09:53:47,astronomic object,"What is the orbital period of the TOI-1452 b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,407
3130,http://www.wikidata.org/entity/Q259922,HD 12661 b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,262.709,262.71,day,14,2024-10-11 14:11:00,astronomic object,"What is the orbital period of the HD 12661 b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,81
3131,http://www.wikidata.org/entity/Q867906,PSR B1620-26 b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,36525,36525,day,23,2024-12-07 15:15:17,astronomic object,"What is the orbital period of the PSR B1620-26 b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,24
3132,http://www.wikidata.org/entity/Q1152023,Makropulos,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,4.187757,4.19,day,13,2023-11-20 09:57:34,astronomic object,"What is the orbital period of the Makropulos astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,407
