entity,entityLabel,category,property,propertyLabel,value,year,sitelinks,dateCreated,dateModified
http://www.wikidata.org/entity/Q5398,Zülpich,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,21375,2023,46,,2024-11-17T12:53:36Z
http://www.wikidata.org/entity/Q875,Abakan,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,165214,2010,103,,2024-11-18T07:02:57Z
http://www.wikidata.org/entity/Q622,Ludwigsburg,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,93117,2021,84,,2024-11-17T08:07:40Z
http://www.wikidata.org/entity/Q798,Assen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,16767,1920,97,,2024-09-17T12:00:45Z
http://www.wikidata.org/entity/Q798,Assen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,67963,2019,97,,2024-09-17T12:00:45Z
http://www.wikidata.org/entity/Q641,Venice,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,254850,2021,219,,2024-11-18T10:29:10Z
http://www.wikidata.org/entity/Q959,Vladivostok,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,606653,2016,158,,2024-11-25T04:32:57Z
http://www.wikidata.org/entity/Q906,Chelyabinsk,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,1000000,1976,127,,2024-08-16T10:44:28Z
http://www.wikidata.org/entity/Q906,Chelyabinsk,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,20000,1897,127,,2024-08-16T10:44:28Z
http://www.wikidata.org/entity/Q875,Abakan,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,184168,2018,103,,2024-11-18T07:02:57Z
http://www.wikidata.org/entity/Q628,Bergamo,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,120287,2017,126,,2024-10-09T16:04:52Z
http://www.wikidata.org/entity/Q749,Groningen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,202900,2021,113,,2024-11-10T14:10:29Z
http://www.wikidata.org/entity/Q798,Assen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,3116,1840,97,,2024-09-17T12:00:45Z
http://www.wikidata.org/entity/Q727,Amsterdam,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,200600,1796,269,,2024-11-20T00:29:23Z
http://www.wikidata.org/entity/Q798,Assen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,59006,2000,97,,2024-09-17T12:00:45Z
http://www.wikidata.org/entity/Q622,Ludwigsburg,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,93593,2017,84,,2024-11-17T08:07:40Z
http://www.wikidata.org/entity/Q622,Ludwigsburg,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,79676,1982,84,,2024-11-17T08:07:40Z
http://www.wikidata.org/entity/Q798,Assen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,7932,1879,97,,2024-09-17T12:00:45Z
http://www.wikidata.org/entity/Q798,Assen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,68599,2020,97,,2024-09-17T12:00:45Z
http://www.wikidata.org/entity/Q798,Assen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,12905,1909,97,,2024-09-17T12:00:45Z
http://www.wikidata.org/entity/Q798,Assen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,17656,1930,97,,2024-09-17T12:00:45Z
http://www.wikidata.org/entity/Q798,Assen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,22311,1947,97,,2024-09-17T12:00:45Z
http://www.wikidata.org/entity/Q628,Bergamo,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,120923,2018,126,,2024-10-09T16:04:52Z
http://www.wikidata.org/entity/Q798,Assen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,68836,2021,97,,2024-09-17T12:00:45Z
http://www.wikidata.org/entity/Q906,Chelyabinsk,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,689049,1959,127,,2024-08-16T10:44:28Z
http://www.wikidata.org/entity/Q622,Ludwigsburg,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,94157,2022,84,,2024-11-17T08:07:40Z
http://www.wikidata.org/entity/Q628,Bergamo,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,118000,1990,126,,2024-10-09T16:04:52Z
http://www.wikidata.org/entity/Q628,Bergamo,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,119000,1985,126,,2024-10-09T16:04:52Z
http://www.wikidata.org/entity/Q727,Amsterdam,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,523577,1900,269,,2024-11-20T00:29:23Z
http://www.wikidata.org/entity/Q798,Assen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,50357,1990,97,,2024-09-17T12:00:45Z
http://www.wikidata.org/entity/Q761,Białystok,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,297288,2017,105,,2024-09-22T21:40:04Z
http://www.wikidata.org/entity/Q798,Assen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,41312,1971,97,,2024-09-17T12:00:45Z
http://www.wikidata.org/entity/Q622,Ludwigsburg,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,85236,1974,84,,2024-11-17T08:07:40Z
http://www.wikidata.org/entity/Q761,Białystok,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,297554,2019,105,,2024-09-22T21:40:04Z
http://www.wikidata.org/entity/Q906,Chelyabinsk,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,1182517,2023,127,,2024-08-16T10:44:28Z
http://www.wikidata.org/entity/Q798,Assen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,4392,1849,97,,2024-09-17T12:00:45Z
http://www.wikidata.org/entity/Q906,Chelyabinsk,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,1191994,2016,127,,2024-08-16T10:44:28Z
http://www.wikidata.org/entity/Q798,Assen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,9127,1889,97,,2024-09-17T12:00:45Z
http://www.wikidata.org/entity/Q622,Ludwigsburg,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,94859,2023,84,,2024-11-17T08:07:40Z
http://www.wikidata.org/entity/Q798,Assen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,45170,1980,97,,2024-09-17T12:00:45Z
http://www.wikidata.org/entity/Q727,Amsterdam,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,825080,2015,269,,2024-11-20T00:29:23Z
http://www.wikidata.org/entity/Q727,Amsterdam,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,825080,2016,269,,2024-11-20T00:29:23Z
http://www.wikidata.org/entity/Q641,Venice,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,250369,2023,219,,2024-11-18T10:29:10Z
http://www.wikidata.org/entity/Q622,Ludwigsburg,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,81208,1978,84,,2024-11-17T08:07:40Z
http://www.wikidata.org/entity/Q906,Chelyabinsk,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,57655,1926,127,,2024-08-16T10:44:28Z
http://www.wikidata.org/entity/Q641,Venice,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,264579,2014,219,,2024-11-18T10:29:10Z
http://www.wikidata.org/entity/Q875,Abakan,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,2000,1895,103,,2024-11-18T07:02:57Z
http://www.wikidata.org/entity/Q622,Ludwigsburg,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,81306,1989,84,,2024-11-17T08:07:40Z
http://www.wikidata.org/entity/Q628,Bergamo,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,124600,1968,126,,2024-10-09T16:04:52Z
http://www.wikidata.org/entity/Q622,Ludwigsburg,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,76973,1985,84,,2024-11-17T08:07:40Z
http://www.wikidata.org/entity/Q875,Abakan,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,181709,2017,103,,2024-11-18T07:02:57Z
http://www.wikidata.org/entity/Q622,Ludwigsburg,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,86318,1997,84,,2024-11-17T08:07:40Z
http://www.wikidata.org/entity/Q798,Assen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,5346,1859,97,,2024-09-17T12:00:45Z
http://www.wikidata.org/entity/Q906,Chelyabinsk,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,1202371,2018,127,,2024-08-16T10:44:28Z
http://www.wikidata.org/entity/Q727,Amsterdam,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,860124,2018,269,,2024-11-20T00:29:23Z
http://www.wikidata.org/entity/Q761,Białystok,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,294242,2021,105,,2024-09-22T21:40:04Z
http://www.wikidata.org/entity/Q727,Amsterdam,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,180000,1810,269,,2024-11-20T00:29:23Z
http://www.wikidata.org/entity/Q798,Assen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,1173,1815,97,,2024-09-17T12:00:45Z
http://www.wikidata.org/entity/Q727,Amsterdam,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,54000,1600,269,,2024-11-20T00:29:23Z
http://www.wikidata.org/entity/Q622,Ludwigsburg,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,86952,1971,84,,2024-11-17T08:07:40Z
http://www.wikidata.org/entity/Q644,Sharm el-Sheikh,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,4306,1996,82,,2024-08-01T06:38:17Z
http://www.wikidata.org/entity/Q622,Ludwigsburg,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,82343,1990,84,,2024-11-17T08:07:40Z
http://www.wikidata.org/entity/Q727,Amsterdam,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,206000,1675,269,,2024-11-20T00:29:23Z
http://www.wikidata.org/entity/Q727,Amsterdam,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,224000,1850,269,,2024-11-20T00:29:23Z
http://www.wikidata.org/entity/Q622,Ludwigsburg,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,82459,1964,84,,2024-11-17T08:07:40Z
http://www.wikidata.org/entity/Q628,Bergamo,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,116510,2004,126,,2024-10-09T16:04:52Z
http://www.wikidata.org/entity/Q727,Amsterdam,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,317000,1879,269,,2024-11-20T00:29:23Z
http://www.wikidata.org/entity/Q798,Assen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,29468,1960,97,,2024-09-17T12:00:45Z
http://www.wikidata.org/entity/Q641,Venice,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,261321,2018,219,,2024-11-18T10:29:10Z
http://www.wikidata.org/entity/Q727,Amsterdam,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,851573,2017,269,,2024-11-20T00:29:23Z
http://www.wikidata.org/entity/Q622,Ludwigsburg,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,87349,2007,84,,2024-11-17T08:07:40Z
http://www.wikidata.org/entity/Q622,Ludwigsburg,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,78054,1983,84,,2024-11-17T08:07:40Z
http://www.wikidata.org/entity/Q644,Sharm el-Sheikh,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,73000,2015,82,,2024-08-01T06:38:17Z
http://www.wikidata.org/entity/Q906,Chelyabinsk,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,1196680,2020,127,,2024-08-16T10:44:28Z
http://www.wikidata.org/entity/Q727,Amsterdam,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,921468,2023,269,,2024-11-20T00:29:23Z
http://www.wikidata.org/entity/Q622,Ludwigsburg,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,87572,2004,84,,2024-11-17T08:07:40Z
http://www.wikidata.org/entity/Q622,Ludwigsburg,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,87581,2003,84,,2024-11-17T08:07:40Z
http://www.wikidata.org/entity/Q798,Assen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,11191,1899,97,,2024-09-17T12:00:45Z
http://www.wikidata.org/entity/Q906,Chelyabinsk,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,1189525,2021,127,,2024-08-16T10:44:28Z
http://www.wikidata.org/entity/Q906,Chelyabinsk,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,1198858,2017,127,,2024-08-16T10:44:28Z
http://www.wikidata.org/entity/Q802,Nowy Sącz,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,81281,2021,67,,2024-11-18T14:20:24Z
http://www.wikidata.org/entity/Q749,Groningen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,238147,2023,113,,2024-11-10T14:10:29Z
http://www.wikidata.org/entity/Q749,Groningen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,200952,2017,113,,2024-11-10T14:10:29Z
http://www.wikidata.org/entity/Q622,Ludwigsburg,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,86810,1995,84,,2024-11-17T08:07:40Z
http://www.wikidata.org/entity/Q622,Ludwigsburg,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,86950,1972,84,,2024-11-17T08:07:40Z
http://www.wikidata.org/entity/Q798,Assen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,67177,2010,97,,2024-09-17T12:00:45Z
http://www.wikidata.org/entity/Q622,Ludwigsburg,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,87460,2009,84,,2024-11-17T08:07:40Z
http://www.wikidata.org/entity/Q798,Assen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,67580,2017,97,,2024-09-17T12:00:45Z
http://www.wikidata.org/entity/Q641,Venice,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,261905,2017,219,,2024-11-18T10:29:10Z
http://www.wikidata.org/entity/Q798,Assen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,2184,1830,97,,2024-09-17T12:00:45Z
http://www.wikidata.org/entity/Q798,Assen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,67329,2016,97,,2024-09-17T12:00:45Z
http://www.wikidata.org/entity/Q798,Assen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,6883,1869,97,,2024-09-17T12:00:45Z
http://www.wikidata.org/entity/Q628,Bergamo,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,119534,2023,126,,2024-10-09T16:04:52Z
http://www.wikidata.org/entity/Q798,Assen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,67551,2017,97,,2024-09-17T12:00:45Z
http://www.wikidata.org/entity/Q622,Ludwigsburg,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,88233,1969,84,,2024-11-17T08:07:40Z
http://www.wikidata.org/entity/Q628,Bergamo,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,119806,2016,126,,2024-10-09T16:04:52Z
http://www.wikidata.org/entity/Q798,Assen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,67708,2018,97,,2024-09-17T12:00:45Z
http://www.wikidata.org/entity/Q749,Groningen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,187622,2010,113,,2024-11-10T14:10:29Z
http://www.wikidata.org/entity/Q3771,Gütersloh,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,98974,,65,,2024-11-17T07:19:04Z
http://www.wikidata.org/entity/Q3742,Casablanca,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,21874,,24,,2024-09-06T08:57:34Z
http://www.wikidata.org/entity/Q3765,Chiguayante,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,85863,,50,,2024-09-06T09:25:05Z
http://www.wikidata.org/entity/Q3786,Esslingen am Neckar,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,91829,1991,81,,2024-11-20T07:41:27Z
http://www.wikidata.org/entity/Q3786,Esslingen am Neckar,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,91869,2010,81,,2024-11-20T07:41:27Z
http://www.wikidata.org/entity/Q3766,Damascus,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,789800,1960,230,,2024-11-03T14:59:10Z
http://www.wikidata.org/entity/Q3786,Esslingen am Neckar,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,91945,1963,81,,2024-11-20T07:41:27Z
http://www.wikidata.org/entity/Q3751,Praia,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,127832,2010,150,,2024-10-11T21:35:45Z
http://www.wikidata.org/entity/Q3752,Maykop,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,139084,2021,103,,2024-11-23T19:17:59Z
http://www.wikidata.org/entity/Q3786,Esslingen am Neckar,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,92091,2005,81,,2024-11-20T07:41:27Z
http://www.wikidata.org/entity/Q3786,Esslingen am Neckar,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,87467,1985,81,,2024-11-20T07:41:27Z
http://www.wikidata.org/entity/Q3786,Esslingen am Neckar,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,87519,2011,81,,2024-11-20T07:41:27Z
http://www.wikidata.org/entity/Q3786,Esslingen am Neckar,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,92218,1962,81,,2024-11-20T07:41:27Z
http://www.wikidata.org/entity/Q3751,Praia,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,151346,2015,150,,2024-10-11T21:35:45Z
http://www.wikidata.org/entity/Q3786,Esslingen am Neckar,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,92299,2004,81,,2024-11-20T07:41:27Z
http://www.wikidata.org/entity/Q3786,Esslingen am Neckar,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,92337,1992,81,,2024-11-20T07:41:27Z
http://www.wikidata.org/entity/Q3766,Damascus,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,2584771,2023,230,,2024-11-03T14:59:10Z
http://www.wikidata.org/entity/Q3771,Gütersloh,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,102393,2022,65,,2024-11-17T07:19:04Z
http://www.wikidata.org/entity/Q3786,Esslingen am Neckar,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,97029,1974,81,,2024-11-20T07:41:27Z
http://www.wikidata.org/entity/Q3771,Gütersloh,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,102464,2023,65,,2024-11-17T07:19:04Z
http://www.wikidata.org/entity/Q3761,Accra,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,1170000,1996,192,,2024-11-16T06:29:56Z
http://www.wikidata.org/entity/Q3766,Damascus,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,1394322,1994,230,,2024-11-03T14:59:10Z
http://www.wikidata.org/entity/Q3786,Esslingen am Neckar,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,92565,1964,81,,2024-11-20T07:41:27Z
http://www.wikidata.org/entity/Q3786,Esslingen am Neckar,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,92566,1967,81,,2024-11-20T07:41:27Z
http://www.wikidata.org/entity/Q3786,Esslingen am Neckar,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,87996,1983,81,,2024-11-20T07:41:27Z
http://www.wikidata.org/entity/Q3786,Esslingen am Neckar,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,92683,1978,81,,2024-11-20T07:41:27Z
http://www.wikidata.org/entity/Q3786,Esslingen am Neckar,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,89760,1981,81,,2024-11-20T07:41:27Z
http://www.wikidata.org/entity/Q3766,Damascus,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,1431821,1998,230,,2024-11-03T14:59:10Z
http://www.wikidata.org/entity/Q3752,Maykop,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,141970,2018,103,,2024-11-23T19:17:59Z
http://www.wikidata.org/entity/Q3766,Damascus,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,836668,1970,230,,2024-11-03T14:59:10Z
http://www.wikidata.org/entity/Q3786,Esslingen am Neckar,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,97529,1969,81,,2024-11-20T07:41:27Z
http://www.wikidata.org/entity/Q3786,Esslingen am Neckar,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,91980,2003,81,,2024-11-20T07:41:27Z
http://www.wikidata.org/entity/Q3786,Esslingen am Neckar,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,88295,2012,81,,2024-11-20T07:41:27Z
http://www.wikidata.org/entity/Q3786,Esslingen am Neckar,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,97622,1973,81,,2024-11-20T07:41:27Z
http://www.wikidata.org/entity/Q3786,Esslingen am Neckar,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,92640,2021,81,,2024-11-20T07:41:27Z
http://www.wikidata.org/entity/Q3786,Esslingen am Neckar,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,93004,2017,81,,2024-11-20T07:41:27Z
http://www.wikidata.org/entity/Q3766,Damascus,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,1553201,2003,230,,2024-11-03T14:59:10Z
http://www.wikidata.org/entity/Q3786,Esslingen am Neckar,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,93297,1965,81,,2024-11-20T07:41:27Z
http://www.wikidata.org/entity/Q3786,Esslingen am Neckar,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,88782,1982,81,,2024-11-20T07:41:27Z
http://www.wikidata.org/entity/Q3786,Esslingen am Neckar,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,93458,1966,81,,2024-11-20T07:41:27Z
http://www.wikidata.org/entity/Q3786,Esslingen am Neckar,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,98126,1972,81,,2024-11-20T07:41:27Z
http://www.wikidata.org/entity/Q3786,Esslingen am Neckar,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,98166,1970,81,,2024-11-20T07:41:27Z
http://www.wikidata.org/entity/Q3786,Esslingen am Neckar,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,93542,2019,81,,2024-11-20T07:41:27Z
http://www.wikidata.org/entity/Q3786,Esslingen am Neckar,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,93562,1977,81,,2024-11-20T07:41:27Z
http://www.wikidata.org/entity/Q3780,Freetown,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,1055964,2015,151,,2024-11-11T02:50:20Z
http://www.wikidata.org/entity/Q3786,Esslingen am Neckar,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,98406,1971,81,,2024-11-20T07:41:27Z
http://www.wikidata.org/entity/Q3761,Accra,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,1782150,2021,192,,2024-11-16T06:29:56Z
http://www.wikidata.org/entity/Q3786,Esslingen am Neckar,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,89242,2013,81,,2024-11-20T07:41:27Z
http://www.wikidata.org/entity/Q3771,Gütersloh,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,99315,2017,65,,2024-11-17T07:19:04Z
http://www.wikidata.org/entity/Q3761,Accra,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,1668000,2000,192,,2024-11-16T06:29:56Z
http://www.wikidata.org/entity/Q3748,Monrovia,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,1021762,2008,156,,2024-11-11T07:55:18Z
