entity,entityLabel,category,property,propertyLabel,year,artist,artistLabel,authorString,sitelinks,dateCreated,dateModified
http://www.wikidata.org/entity/Q85976004,"Naqqāshī-i qahvahʹkhānah: khāṭirāt-i Kāẓim Dārābī, muttaham-i dādgāh-i Mīkūnūs",Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2019,http://www.wikidata.org/entity/Q5804446,Mohsen Kazemi,,2,,2024-06-24T11:49:19Z
http://www.wikidata.org/entity/Q85847362,Stranger Than Fanfiction,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2017,http://www.wikidata.org/entity/Q211566,Chris Colfer,,2,,2024-01-17T07:24:40Z
http://www.wikidata.org/entity/Q87346603,The Death and Afterlife of Mahatma Gandhi,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2014,http://www.wikidata.org/entity/Q6738763,Makarand Paranjape,,2,,2021-02-09T18:42:23Z
http://www.wikidata.org/entity/Q91147264,Baby’s Own Aesop,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1887,http://www.wikidata.org/entity/Q660917,Walter Crane,,2,,2022-12-07T00:16:53Z
http://www.wikidata.org/entity/Q91098730,Power in Numbers: The Rebel Women of Mathematics,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2018,http://www.wikidata.org/entity/Q23729163,Talithia Williams,,2,,2024-10-26T10:35:50Z
http://www.wikidata.org/entity/Q93290694,Sweet Taste of Liberty,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2019,http://www.wikidata.org/entity/Q93284305,W. Caleb McDaniel,,2,,2024-10-14T13:03:03Z
http://www.wikidata.org/entity/Q94629961,The Aristocracy of Southern India,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1903,http://www.wikidata.org/entity/Q104287937,A. Vadivelu,,2,,2022-09-16T14:46:56Z
http://www.wikidata.org/entity/Q91674109,Reasons for not eating animal food,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1814,http://www.wikidata.org/entity/Q7528648,Richard Phillips,,3,,2024-06-23T23:23:27Z
http://www.wikidata.org/entity/Q91242328,Trishanku,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1945,http://www.wikidata.org/entity/Q2420084,Sachchidananda Vatsyayan,,2,,2022-12-27T19:23:22Z
http://www.wikidata.org/entity/Q95981371,Gallegher and Other Stories,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1891,http://www.wikidata.org/entity/Q922457,Richard Harding Davis,,2,,2024-10-10T15:19:17Z
http://www.wikidata.org/entity/Q96236370,Q96236370,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1930,http://www.wikidata.org/entity/Q7926026,Victor Ion Popa,,2,,2024-10-01T23:31:57Z
http://www.wikidata.org/entity/Q96107063,Astronomiae Pars Optica,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1604,http://www.wikidata.org/entity/Q8963,Johannes Kepler,,2,,2024-05-18T09:16:31Z
http://www.wikidata.org/entity/Q95687167,Atlas des Géographes d'Orbæ,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1996,http://www.wikidata.org/entity/Q3085583,François Place,,2,,2024-11-12T12:19:49Z
http://www.wikidata.org/entity/Q95390179,The Boss of Wind River,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1911,http://www.wikidata.org/entity/Q4799798,Arthur Murray Chisholm,,2,,2024-10-01T23:21:04Z
http://www.wikidata.org/entity/Q96279673,Q96279673,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1940,http://www.wikidata.org/entity/Q3919801,Iwan Kasiak,,2,,2022-03-09T08:59:30Z
http://www.wikidata.org/entity/Q96415483,Women in Mathematics,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1974,,,,3,,2024-10-29T05:27:28Z
http://www.wikidata.org/entity/Q96279723,Q96279723,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1943,http://www.wikidata.org/entity/Q9375491,Q9375491,,3,,2023-09-07T07:48:22Z
http://www.wikidata.org/entity/Q96279673,Q96279673,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1940,http://www.wikidata.org/entity/Q3920419,Jazep Najdziuk,,2,,2022-03-09T08:59:30Z
http://www.wikidata.org/entity/Q96409397,The Jewel Ornament of Liberation,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1200,http://www.wikidata.org/entity/Q453191,Gampopa Sonam Rinchen,,5,,2024-02-29T07:14:21Z
http://www.wikidata.org/entity/Q97216448,tārīkh-i ravābiṭ-i siyāsī-i Īrān va ingilīs dar qarn-i nūzdahum-i mīlādī,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1949,http://www.wikidata.org/entity/Q5941998,Mahmud Mahmud,,3,,2023-08-12T13:25:55Z
http://www.wikidata.org/entity/Q96755565,The Pearl of Asia,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1892,,,,2,,2023-10-09T18:16:42Z
http://www.wikidata.org/entity/Q96878986,Q96878986,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1971,,,,2,,2022-10-01T13:44:37Z
http://www.wikidata.org/entity/Q97194599,Possible Minds,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2019,http://www.wikidata.org/entity/Q1314332,John Brockman,,2,,2024-10-12T16:24:37Z
http://www.wikidata.org/entity/Q97171292,Q97171292,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1496,http://www.wikidata.org/entity/Q1526358,Joseph Vecinho,,2,,2023-10-21T16:29:09Z
http://www.wikidata.org/entity/Q97177462,Q97177462,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2018,,,,2,,2024-08-24T10:48:15Z
http://www.wikidata.org/entity/Q97686061,A Tribute for the Negro,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1848,http://www.wikidata.org/entity/Q97621354,Wilson Armistead,,2,,2023-04-09T16:59:47Z
http://www.wikidata.org/entity/Q97614045,Cesare Battisti and the Trentino,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1919,http://www.wikidata.org/entity/Q27960508,Giovanni Lorenzoni,,2,,2022-02-14T10:58:56Z
http://www.wikidata.org/entity/Q98558120,Ludicrous: The Unvarnished Story of Tesla Motors,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2019,http://www.wikidata.org/entity/Q66799684,Edward Niedermeyer,,3,,2024-10-27T09:33:32Z
http://www.wikidata.org/entity/Q98432031,Q98432031,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1983,http://www.wikidata.org/entity/Q975764,Ladislav Fuks,,2,,2024-10-03T08:44:09Z
http://www.wikidata.org/entity/Q98399201,Die Bergknappen in ihren Berufs- und Familienleben,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1857,http://www.wikidata.org/entity/Q1288722,Eduard Heuchler,,2,,2024-06-17T01:03:10Z
http://www.wikidata.org/entity/Q97384187,Democracy in America/Volume 2,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1840,,,,2,,2022-05-29T18:50:19Z
http://www.wikidata.org/entity/Q97850255,Peace Mantra,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2019,http://www.wikidata.org/entity/Q97950004,Q97950004,,4,,2024-11-28T18:20:22Z
http://www.wikidata.org/entity/Q98053160,The Simple Life in a Nutshell,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1913,http://www.wikidata.org/entity/Q380036,John Harvey Kellogg,,2,,2022-09-16T02:02:54Z
http://www.wikidata.org/entity/Q98360469,"The Monumental Inscriptions in the Parish Church of S. Michael, Coventry",Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1885,http://www.wikidata.org/entity/Q107084363,John Astley,,2,,2022-09-16T02:02:46Z
http://www.wikidata.org/entity/Q98961583,Rage,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2020,http://www.wikidata.org/entity/Q312782,Bob Woodward,,5,,2024-10-11T11:31:13Z
http://www.wikidata.org/entity/Q99505913,Landschaften von Ludwig Richter,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1875,,,,2,,2024-06-16T16:42:08Z
http://www.wikidata.org/entity/Q100400724,Q100400724,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2019,http://www.wikidata.org/entity/Q11471037,Ryōta Yamasato,,2,,2024-10-21T05:02:07Z
http://www.wikidata.org/entity/Q100328725,Vers Tombouctou : L'Afrique des explorateurs II,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1994,http://www.wikidata.org/entity/Q25694951,Anne Hugon,,2,,2022-12-07T04:38:17Z
http://www.wikidata.org/entity/Q99839447,"Moi les hommes, je les déteste",Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2020,http://www.wikidata.org/entity/Q99202066,Pauline Harmange,,3,,2024-03-31T16:57:14Z
http://www.wikidata.org/entity/Q99646482,Apno Dharm,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1916,http://www.wikidata.org/entity/Q12958613,Anandshankar Dhruva,,3,,2022-12-27T19:20:37Z
http://www.wikidata.org/entity/Q100657102,Aerodynamics,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1906,http://www.wikidata.org/entity/Q1453055,Frederick W. Lanchester,,2,,2022-09-16T15:29:00Z
http://www.wikidata.org/entity/Q101203362,"Behind the 1953 Coup in Iran: Thugs, Turncoats, Soldiers, and Spooks",Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2014,http://www.wikidata.org/entity/Q5954110,Ali Rahnema,,2,,2023-04-01T18:55:42Z
http://www.wikidata.org/entity/Q101115197,Trump on China: Putting America First,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2020,http://www.wikidata.org/entity/Q29913307,Matthew Pottinger,,2,,2022-08-23T07:37:53Z
http://www.wikidata.org/entity/Q101115197,Trump on China: Putting America First,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2020,http://www.wikidata.org/entity/Q473239,Mike Pompeo,,2,,2022-08-23T07:37:53Z
http://www.wikidata.org/entity/Q101115197,Trump on China: Putting America First,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2020,http://www.wikidata.org/entity/Q30148517,Christopher A. Wray,,2,,2022-08-23T07:37:53Z
http://www.wikidata.org/entity/Q101115197,Trump on China: Putting America First,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2020,http://www.wikidata.org/entity/Q7342642,Robert C. O'Brien,,2,,2022-08-23T07:37:53Z
http://www.wikidata.org/entity/Q101115197,Trump on China: Putting America First,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2020,http://www.wikidata.org/entity/Q22686,Donald Trump,,2,,2022-08-23T07:37:53Z
http://www.wikidata.org/entity/Q101115197,Trump on China: Putting America First,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2020,http://www.wikidata.org/entity/Q24313,Mike Pence,,2,,2022-08-23T07:37:53Z
http://www.wikidata.org/entity/Q101115197,Trump on China: Putting America First,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2020,http://www.wikidata.org/entity/Q723917,William Barr,,2,,2022-08-23T07:37:53Z
http://www.wikidata.org/entity/Q102036074,Himmler's War,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2011,http://www.wikidata.org/entity/Q7343070,Robert Conroy,,2,,2024-11-22T07:51:17Z
http://www.wikidata.org/entity/Q102079102,Fighting for Space,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2020,http://www.wikidata.org/entity/Q27050087,Amy Shira Teitel,,2,,2022-05-30T02:57:19Z
http://www.wikidata.org/entity/Q102079323,The Ten Principal Upanishads,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1938,http://www.wikidata.org/entity/Q40213,William Butler Yeats,,2,,2024-10-14T13:14:45Z
http://www.wikidata.org/entity/Q102079061,The Inheritance of Rome,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2009,http://www.wikidata.org/entity/Q783073,Chris Wickham,,2,,2023-05-14T05:58:18Z
http://www.wikidata.org/entity/Q102417131,Lo que Natalia no sabe,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2020,http://www.wikidata.org/entity/Q14237969,Cecilia Curbelo,,2,,2023-08-11T11:33:42Z
http://www.wikidata.org/entity/Q102212523,Hamro Lok Sanskriti,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1956,http://www.wikidata.org/entity/Q13198490,Satya Mohan Joshi,,2,,2024-10-14T13:27:13Z
http://www.wikidata.org/entity/Q102292128,The Story of Prague,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1902,http://www.wikidata.org/entity/Q5176679,Count Francis Lützow,,2,,2022-11-27T14:53:58Z
http://www.wikidata.org/entity/Q104055662,Historia filozofii,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2002,http://www.wikidata.org/entity/Q1335335,Władysław Tatarkiewicz,,2,,2024-06-28T15:08:36Z
http://www.wikidata.org/entity/Q104517891,Navvula Gani,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1928,http://www.wikidata.org/entity/Q5097576,Chilakamarti Lakshmi Narasimham,,2,,2022-09-10T22:32:11Z
http://www.wikidata.org/entity/Q104517891,Navvula Gani,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1946,http://www.wikidata.org/entity/Q5097576,Chilakamarti Lakshmi Narasimham,,2,,2022-09-10T22:32:11Z
http://www.wikidata.org/entity/Q104456726,Historia de la insigne Ciudad de Segovia y compendio de las historias de Castilla,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1637,http://www.wikidata.org/entity/Q4274336,Diego de Colmenares,,2,,2022-09-16T02:30:08Z
http://www.wikidata.org/entity/Q104502429,Prachum Chotmaihet Samai Ayutthaya,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1967,http://www.wikidata.org/entity/Q964769,Office of the Prime Minister,,2,,2024-09-11T19:10:15Z
http://www.wikidata.org/entity/Q104602549,Acht Umrisse zu Schillers Fridolin oder der Gang nach dem Eisenhammer von Moritz Retzsch,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1842,http://www.wikidata.org/entity/Q213870,Karl Böttiger,,2,,2022-09-10T22:27:51Z
http://www.wikidata.org/entity/Q104549191,Boy Scouts and What They Do,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1913,http://www.wikidata.org/entity/Q12665,"Robert Baden-Powell, 1st Baron Baden-Powell",,2,,2022-09-16T05:33:52Z
http://www.wikidata.org/entity/Q104546637,Eromanga hyougenshi,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2017,http://www.wikidata.org/entity/Q55177739,Rito Kimi,,2,,2022-01-31T08:09:00Z
http://www.wikidata.org/entity/Q104575006,Eromanga Studies,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2006,http://www.wikidata.org/entity/Q11550016,Kaoru Nagayama,,2,,2024-11-04T12:28:29Z
http://www.wikidata.org/entity/Q104549191,Boy Scouts and What They Do,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1913,http://www.wikidata.org/.well-known/genid/cb7c0cd28307d2a0c66b6533683a9a8b,http://www.wikidata.org/.well-known/genid/cb7c0cd28307d2a0c66b6533683a9a8b,,2,,2022-09-16T05:33:52Z
http://www.wikidata.org/entity/Q104797833,Q104797833,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2017,http://www.wikidata.org/entity/Q507868,Francesca Melandri,,2,,2024-10-01T23:01:19Z
http://www.wikidata.org/entity/Q104776189,Devran,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2019,http://www.wikidata.org/entity/Q1395724,Selahattin Demirtaş,,2,,2022-11-27T14:59:03Z
http://www.wikidata.org/entity/Q104682444,The Art of Serigraphy. XX Century,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2010,http://www.wikidata.org/entity/Q4346352,Alexey Parygin,,5,,2024-07-09T16:43:25Z
http://www.wikidata.org/entity/Q104696053,Not a River,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2020,http://www.wikidata.org/entity/Q18280751,Selva Almada,,2,,2024-10-01T23:12:49Z
http://www.wikidata.org/entity/Q104846931,The Terminal,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1911,,,,4,,2024-06-08T11:33:49Z
http://www.wikidata.org/entity/Q105011723,Record of the Old Barcelona City Council,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1892,http://www.wikidata.org/entity/Q2519356,Consell de Cent,,2,,2024-02-09T22:25:13Z
http://www.wikidata.org/entity/Q105011723,Record of the Old Barcelona City Council,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1975,http://www.wikidata.org/entity/Q2519356,Consell de Cent,,2,,2024-02-09T22:25:13Z
http://www.wikidata.org/entity/Q104882209,Maharani,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2019,http://www.wikidata.org/entity/Q110542702,Chandra Prakash Baniya,,3,,2022-12-10T11:19:49Z
http://www.wikidata.org/entity/Q105395137,Q105395137,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2011,http://www.wikidata.org/entity/Q3930330,Marina Stepnova,,3,,2022-06-30T13:49:33Z
http://www.wikidata.org/entity/Q105546498,Seerat e Khatim Ul Ambiya,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1925,http://www.wikidata.org/entity/Q28632,Muhammad Shafi Usmani,,3,,2024-10-02T07:50:20Z
http://www.wikidata.org/entity/Q105097869,Q105097869,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1958,http://www.wikidata.org/entity/Q508975,Uladzimir Karatkievich,,2,,2021-06-10T07:40:14Z
http://www.wikidata.org/entity/Q105043941,After the Ball,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1989,http://www.wikidata.org/entity/Q6773670,Marshall Kirk,,3,,2023-02-21T17:34:46Z
http://www.wikidata.org/entity/Q105206243,Nabiyy-i Rahmat,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1977,,,,2,,2022-11-27T15:03:23Z
http://www.wikidata.org/entity/Q105326395,Max Adler - 1848,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1905,http://www.wikidata.org/entity/Q93397,Max Adler,,2,,2022-12-04T21:10:31Z
http://www.wikidata.org/entity/Q105070698,Nithan Isop,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1956,http://www.wikidata.org/entity/Q97479203,Phraya Methathipbodi,,2,,2022-09-13T06:04:05Z
http://www.wikidata.org/entity/Q105500846,Q105500846,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1999,http://www.wikidata.org/entity/Q99307566,Iftikhar Ahmad Hafiz Qadri,,2,,2021-06-07T13:07:06Z
http://www.wikidata.org/entity/Q105485274,Blue Lantern,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1991,http://www.wikidata.org/entity/Q246722,Victor Pelevin,,6,,2024-07-26T14:34:11Z
http://www.wikidata.org/entity/Q105611067,Muslims in India,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1953,http://www.wikidata.org/entity/Q3348646,Abul Hasan Ali Hasani Nadwi,,4,,2024-10-11T11:54:27Z
http://www.wikidata.org/entity/Q105590902,Q105590902,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2007,http://www.wikidata.org/entity/Q3050726,Yelena Chizhova,,3,,2021-06-06T17:22:52Z
http://www.wikidata.org/entity/Q105623200,DTP(NN),Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2003,http://www.wikidata.org/entity/Q246722,Victor Pelevin,,5,,2022-11-27T15:08:23Z
http://www.wikidata.org/entity/Q105637389,Life in India,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1855,http://www.wikidata.org/entity/Q22018037,John Welsh Dulles,,2,,2022-09-16T14:42:16Z
http://www.wikidata.org/entity/Q105628009,Q105628009,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2018,http://www.wikidata.org/entity/Q21130661,Güzäl Yäxinä,,4,,2024-10-01T22:14:29Z
http://www.wikidata.org/entity/Q105622918,Naqsh e Hayat,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1953,http://www.wikidata.org/entity/Q4846312,Hussain Ahmad Madani,,5,,2024-03-20T15:17:22Z
http://www.wikidata.org/entity/Q105613074,Tales of Rajastan,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1917,http://www.wikidata.org/entity/Q5097576,Chilakamarti Lakshmi Narasimham,,2,,2022-09-16T05:47:40Z
http://www.wikidata.org/entity/Q105613074,Tales of Rajastan,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1938,http://www.wikidata.org/entity/Q5097576,Chilakamarti Lakshmi Narasimham,,2,,2022-09-16T05:47:40Z
http://www.wikidata.org/entity/Q106074757,Museum Florentinum,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1731,http://www.wikidata.org/entity/Q3767154,Giovanni Domenico Campiglia,,2,,2024-10-31T09:40:31Z
http://www.wikidata.org/entity/Q106074757,Museum Florentinum,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1732,http://www.wikidata.org/entity/Q3767154,Giovanni Domenico Campiglia,,2,,2024-10-31T09:40:31Z
http://www.wikidata.org/entity/Q106074757,Museum Florentinum,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1734,http://www.wikidata.org/entity/Q3767154,Giovanni Domenico Campiglia,,2,,2024-10-31T09:40:31Z
http://www.wikidata.org/entity/Q106074757,Museum Florentinum,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1742,http://www.wikidata.org/entity/Q3767154,Giovanni Domenico Campiglia,,2,,2024-10-31T09:40:31Z
http://www.wikidata.org/entity/Q106074757,Museum Florentinum,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1752,http://www.wikidata.org/entity/Q3767154,Giovanni Domenico Campiglia,,2,,2024-10-31T09:40:31Z
http://www.wikidata.org/entity/Q106074757,Museum Florentinum,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1762,http://www.wikidata.org/entity/Q3767154,Giovanni Domenico Campiglia,,2,,2024-10-31T09:40:31Z
http://www.wikidata.org/entity/Q106074757,Museum Florentinum,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1764,http://www.wikidata.org/entity/Q3767154,Giovanni Domenico Campiglia,,2,,2024-10-31T09:40:31Z
http://www.wikidata.org/entity/Q106074757,Museum Florentinum,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1766,http://www.wikidata.org/entity/Q3767154,Giovanni Domenico Campiglia,,2,,2024-10-31T09:40:31Z
http://www.wikidata.org/entity/Q106074757,Museum Florentinum,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1731,http://www.wikidata.org/entity/Q29382616,Pietro Antonio Pazzi,,2,,2024-10-31T09:40:31Z
http://www.wikidata.org/entity/Q106074757,Museum Florentinum,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1732,http://www.wikidata.org/entity/Q29382616,Pietro Antonio Pazzi,,2,,2024-10-31T09:40:31Z
http://www.wikidata.org/entity/Q106074757,Museum Florentinum,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1734,http://www.wikidata.org/entity/Q29382616,Pietro Antonio Pazzi,,2,,2024-10-31T09:40:31Z
http://www.wikidata.org/entity/Q106074757,Museum Florentinum,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1742,http://www.wikidata.org/entity/Q29382616,Pietro Antonio Pazzi,,2,,2024-10-31T09:40:31Z
http://www.wikidata.org/entity/Q106074757,Museum Florentinum,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1752,http://www.wikidata.org/entity/Q29382616,Pietro Antonio Pazzi,,2,,2024-10-31T09:40:31Z
http://www.wikidata.org/entity/Q106074757,Museum Florentinum,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1762,http://www.wikidata.org/entity/Q29382616,Pietro Antonio Pazzi,,2,,2024-10-31T09:40:31Z
http://www.wikidata.org/entity/Q106074757,Museum Florentinum,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1764,http://www.wikidata.org/entity/Q29382616,Pietro Antonio Pazzi,,2,,2024-10-31T09:40:31Z
